source_deposit,LABEL,LONGITUDE,LATITUDE,PROVINCEID
,0,129.09830853524434,-27.680216318579323,GA.GeologicProvince.22115
,0,144.95772377229082,-33.68744851057286,GA.GeologicProvince.530359
,0,132.99212996263444,-17.621153548215883,GA.GeologicProvince.468269
Hopetoun,1,147.98725720350143,-32.98986207668035,
Endeavour E-28,1,148.04896238913523,-32.93261349729683,
,0,146.20821093820592,-33.1725091004643,GA.GeologicProvince.559178
,0,137.54702141708032,-18.34198977085765,GA.GeologicProvince.468269
,0,124.82702657345038,-24.89877035114713,GA.GeologicProvince.466901
,0,141.30315740148004,-26.17843521366995,GA.GeologicProvince.20489
,0,143.0879329186326,-25.79006882294007,GA.GeologicProvince.529551
,0,125.29334079359128,-24.88636778202553,GA.GeologicProvince.576257
Mandamah,1,147.34320599975908,-34.170023864715986,
,0,136.61875261731436,-26.096004671650658,GA.GeologicProvince.529801
Ruddygore,1,144.56848477305968,-17.108184131699108,
Rosevale,1,147.42309948776182,-34.274159292452744,
,0,116.88849109217357,-23.98244830936317,GA.GeologicProvince.464562
,0,136.53430522387214,-22.43448397024582,GA.GeologicProvince.468269
,0,123.99710852583902,-24.28564379569697,GA.GeologicProvince.466191
,0,124.90793469487444,-24.8515917085068,GA.GeologicProvince.22115
Coalstoun,1,151.83832753089212,-25.61321535025922,
,0,131.6424166109766,-29.120657561232623,GA.GeologicProvince.576187
Dogwood,1,147.96586184050864,-37.584287078188645,
,0,143.8308903940814,-29.696991991544483,GA.GeologicProvince.529801
,0,137.51364986790605,-21.014825154406807,GA.GeologicProvince.529556
,0,130.66983149541883,-26.064986729025115,GA.GeologicProvince.576187
,0,136.34497296265494,-20.87056448194936,GA.GeologicProvince.468265
,0,134.97157062484675,-16.86698510855056,GA.GeologicProvince.529556
,0,131.2040361504866,-22.311212707807528,GA.GeologicProvince.364771
Calgoa,1,152.25925977063153,-25.850121804930165,
,0,141.29006580874884,-27.3299647391136,GA.GeologicProvince.529801
,0,126.4228860289358,-17.737690204435648,GA.GeologicProvince.429253
Beaks Mountain,1,147.6234877842883,-19.98462060921129,
,0,138.87128089870356,-29.07935022357677,GA.GeologicProvince.20489
,0,148.27710782745208,-30.563305157875384,GA.GeologicProvince.27354
,0,139.04561537138065,-25.95434700325756,GA.GeologicProvince.529801
,0,145.64085377059305,-31.789711033363005,GA.GeologicProvince.535919
,0,140.42798947084694,-18.477450357137418,GA.GeologicProvince.559198
Bank,1,146.7447508275128,-20.131544806564023,
Greens Creek,1,147.4336474292224,-34.31339199057316,
,0,143.2048132339508,-30.30063361470964,GA.GeologicProvince.20489
Mount Abbot,1,147.95507286374132,-20.191031303850128,
,0,133.12945649835277,-19.0553654318926,GA.GeologicProvince.468265
,0,147.2369779506015,-25.222809596118186,GA.GeologicProvince.550790
,0,141.00548083155192,-26.39835299850816,GA.GeologicProvince.529511
,0,137.92032473097825,-20.78831878399457,GA.GeologicProvince.551269
,0,135.01551456312438,-22.384028040529326,GA.GeologicProvince.364771
Marsden,1,147.54861689920884,-33.74741722984476,
,0,136.81712465400372,-24.90289261001962,GA.GeologicProvince.529302
,0,140.66898762720913,-23.621924201718024,GA.GeologicProvince.529302
Mannersley,1,150.84791623384103,-24.04490421532307,
,0,132.07943197599775,-17.874455229649275,GA.GeologicProvince.468269
,0,140.03894636137798,-26.217516088553374,GA.GeologicProvince.20489
,0,133.77225788653362,-22.39655997223676,GA.GeologicProvince.467256
,0,144.47932359385914,-34.48096782017118,GA.GeologicProvince.530359
,0,129.62765957625325,-16.682661983541315,GA.GeologicProvince.569185
,0,150.14411307072936,-31.89746973684593,GA.GeologicProvince.27354
,0,135.1745049199195,-19.648232482218717,GA.GeologicProvince.468265
,0,127.4314690260221,-28.95839237873021,GA.GeologicProvince.22115
,0,125.95171291075286,-26.839192274058146,GA.GeologicProvince.468269
,0,131.6970380001436,-24.33351167518363,GA.GeologicProvince.22078
,0,129.69019657549023,-15.307771703040856,GA.GeologicProvince.429252
,0,141.4161550701848,-33.94314331468784,GA.GeologicProvince.550808
,0,127.69746963393192,-26.494871300600323,GA.GeologicProvince.22115
,0,137.83773220664008,-25.05285962858994,GA.GeologicProvince.529801
,0,129.98073222787386,-17.91233637354531,GA.GeologicProvince.468269
Kelly,1,119.87819554508354,-21.763063648034933,
,0,145.19070228518598,-31.221356727477303,GA.GeologicProvince.530359
,0,133.00492392780012,-23.0345605200113,GA.GeologicProvince.576184
,0,127.82789209792892,-24.052287099912427,GA.GeologicProvince.467256
,0,127.80021447493012,-28.968628414812496,GA.GeologicProvince.22115
,0,146.893871254596,-28.883325331833724,GA.GeologicProvince.20489
,0,142.4267503921388,-32.130358496922234,GA.GeologicProvince.530359
,0,134.32431064701922,-17.777245305721873,GA.GeologicProvince.529556
,0,136.6930416110173,-30.011029953776223,GA.GeologicProvince.547728
,0,132.23306548820804,-20.552857293499248,GA.GeologicProvince.364771
Coppin Gap (Spinifex Ridge),1,120.11068320598996,-20.882124299500592,
,0,129.26128573495922,-19.596669101984737,GA.GeologicProvince.468269
,0,143.51502204961596,-24.890342902656474,GA.GeologicProvince.529302
,0,145.27868123081387,-20.421595088825832,GA.GeologicProvince.20489
,0,146.9944140038522,-26.55860454995145,GA.GeologicProvince.20489
Bodangora,1,148.99386107741495,-32.45223278422075,
Copperhead (Julivon Creek),1,148.3004613090995,-20.54138020262649,
,0,152.00157120742986,-31.19691295657871,GA.GeologicProvince.40540
,0,139.23309774956363,-24.343748447766384,GA.GeologicProvince.467256
,0,132.1807645491523,-21.582506774252877,GA.GeologicProvince.364771
,0,141.55699114652924,-24.38722803102913,GA.GeologicProvince.529302
,0,128.53172867486276,-25.082082671361217,GA.GeologicProvince.466901
Netley Hill,1,140.04744960706034,-32.836660278998,
,0,134.63768498298288,-26.64369751317728,GA.GeologicProvince.529302
,0,130.7472096888172,-29.3098951446611,GA.GeologicProvince.22115
Struck Oil,1,150.4318683516828,-23.62607456794225,
,0,134.4233271453137,-24.31386893068672,GA.GeologicProvince.467256
Boddington,1,116.38213715764113,-32.721407107344625,
,0,122.56347408641965,-21.95280469994824,GA.GeologicProvince.468269
,0,124.23112871367654,-25.21403313612533,GA.GeologicProvince.466902
Mount Cannindah,1,151.2540926394479,-24.65773838070182,
,0,136.26780371031134,-21.379663118252537,GA.GeologicProvince.468269
,0,141.4632101129414,-26.259567674518856,GA.GeologicProvince.529302
,0,142.98716381239487,-12.919258540188933,GA.GeologicProvince.20489
,0,144.12477072177208,-29.558348875797662,GA.GeologicProvince.20489
,0,123.7309867354413,-23.52889882047501,GA.GeologicProvince.576145
,0,127.250486435353,-25.994873146487407,GA.GeologicProvince.467262
,0,148.546936249091,-22.810127021156045,GA.GeologicProvince.530059
,0,149.8244816817477,-28.40712540208929,GA.GeologicProvince.530059
,0,123.765747050283,-23.486895900667932,GA.GeologicProvince.468269
,0,136.73005765208862,-17.222710552629962,GA.GeologicProvince.529556
,0,124.24517006073312,-20.56467448768956,GA.GeologicProvince.468269
,0,141.01508362044868,-23.66359644839544,GA.GeologicProvince.529302
,0,145.05109670858832,-29.50485916380192,GA.GeologicProvince.20489
,0,136.61918702405944,-25.293697784994244,GA.GeologicProvince.529551
,0,133.14753852371794,-23.60396163770753,GA.GeologicProvince.364771
Mag H1,1,147.4551074131814,-34.33526620522097,
,0,132.16102817077615,-18.362072518497055,GA.GeologicProvince.468265
,0,134.45663070254423,-25.612768335127477,GA.GeologicProvince.22078
,0,130.69022544826646,-14.867031235939583,GA.GeologicProvince.429252
,0,138.26356384951993,-25.94790955559586,GA.GeologicProvince.529302
,0,143.992326862414,-29.36158085051032,GA.GeologicProvince.20489
,0,138.96177781789518,-25.13692910057664,GA.GeologicProvince.529801
Temora Group (porphyry),1,147.45223582741943,-34.35633603590694,
,0,141.23802319641243,-20.232478095750736,GA.GeologicProvince.529727
,0,128.543101370383,-25.05430561932513,GA.GeologicProvince.466901
,0,129.1496159886888,-23.824974391946213,GA.GeologicProvince.364772
,0,135.6269975698513,-21.564638490238465,GA.GeologicProvince.468265
,0,133.468487878478,-29.116368367543277,GA.GeologicProvince.529302
,0,141.83730183308808,-30.884010503049023,GA.GeologicProvince.529801
Copper Hills,1,119.95396530323374,-21.67768033762817,
,0,135.72347857109736,-30.723805024781598,GA.GeologicProvince.547728
,0,126.8097045803348,-14.410838314943833,GA.GeologicProvince.467107
Gooleys,1,149.07133579431274,-33.50839146975852,
,0,130.56308956416245,-15.171386426198175,GA.GeologicProvince.569185
,0,126.10215276140872,-17.717781478306716,GA.GeologicProvince.468269
,0,126.19976914824164,-27.44586272867924,GA.GeologicProvince.22115
Anabama Hill,1,140.21302364295835,-32.704582228790564,
,0,125.87343468324757,-26.421531074816617,GA.GeologicProvince.22115
,0,139.25496617583437,-29.22223025348307,GA.GeologicProvince.529551
,0,124.83634380120672,-23.78874248974248,GA.GeologicProvince.466191
Temora Group (porphyry),1,147.4643311851279,-34.312610726324856,
,0,131.47968838684957,-18.47580054684757,GA.GeologicProvince.22109
Ridgeway,1,148.95076457385784,-33.43449401797886,
Ferndale,1,149.14827046495344,-33.499038013594394,
,0,138.26660255871525,-27.181398317776186,GA.GeologicProvince.529801
Copper Hills,1,119.98743282358238,-21.633950185245983,
,0,131.23865814942002,-20.906994553873812,GA.GeologicProvince.468269
,0,115.40706050960254,-25.57187221716228,GA.GeologicProvince.466901
,0,147.59117309593358,-25.166576529219,GA.GeologicProvince.550790
,0,139.14320304381403,-22.710027456360397,GA.GeologicProvince.529556
,0,128.94857543295225,-26.83926294715313,GA.GeologicProvince.466901
,0,141.04206650466156,-21.904702456031867,GA.GeologicProvince.529302
,0,130.75103910195145,-26.74485606524234,GA.GeologicProvince.576187
,0,130.68242588958387,-20.61202576308204,GA.GeologicProvince.468269
,0,133.4175546161493,-14.952819542095083,GA.GeologicProvince.468269
,0,134.15104041595745,-26.591586310868248,GA.GeologicProvince.529549
,0,141.97459240959702,-26.093779435876563,GA.GeologicProvince.529302
,0,133.56380174918536,-20.173088288941443,GA.GeologicProvince.22109
,0,135.2097592096086,-21.621364650976137,GA.GeologicProvince.468269
,0,137.36541237436714,-22.001027911288165,GA.GeologicProvince.529556
,0,145.1378466777568,-26.696275327197792,GA.GeologicProvince.529302
,0,124.01713434226647,-22.51693708183977,GA.GeologicProvince.466901
,0,139.9102882501894,-28.146498922683467,GA.GeologicProvince.529302
Mount Turner,1,143.37276456401986,-18.251918059221826,
,0,141.83526787899424,-25.569257143779225,GA.GeologicProvince.529801
,0,145.55296564844278,-23.819281221934496,GA.GeologicProvince.22077
,0,130.25253106203812,-14.942843331547566,GA.GeologicProvince.569185
,0,140.63388987338533,-28.294205551201788,GA.GeologicProvince.529302
,0,135.58663858705782,-25.87007644326312,GA.GeologicProvince.529551
,0,138.283941821744,-19.405070978309816,GA.GeologicProvince.529556
,0,125.97274743995943,-25.42353224771976,GA.GeologicProvince.466902
,0,131.42754591407987,-21.75036275376656,GA.GeologicProvince.576288
Ben Mohr,1,148.8706622203958,-21.261851706507937,
Mount Darcy,1,143.27378949013453,-18.20452888413339,
,0,147.9337040473645,-24.91502537662574,GA.GeologicProvince.27354
,0,146.21752379747718,-24.680015975833463,GA.GeologicProvince.20489
Kiwi Carpet,1,150.87601880006392,-24.659830772683502,
,0,133.7624514796352,-21.09427876702029,GA.GeologicProvince.468269
,0,140.36916079067635,-26.36547801055977,GA.GeologicProvince.529551
GRP314,1,148.08613835655632,-32.93266224160341,
,0,131.92160466477876,-21.647778768461556,GA.GeologicProvince.364771
Chicane,1,147.4030143267365,-34.24158399053777,
,0,142.3835544439208,-31.59423182634831,GA.GeologicProvince.529801
,0,136.61749949195328,-22.06587014937972,GA.GeologicProvince.468269
,0,145.57520021613408,-29.41112423285775,GA.GeologicProvince.20489
,0,150.0550823275531,-30.92197792077954,GA.GeologicProvince.530016
,0,134.8607668253174,-21.268407243953188,GA.GeologicProvince.529556
,0,127.57687526949364,-21.91993853191995,GA.GeologicProvince.468269
,0,122.3025931548251,-24.214089389379797,GA.GeologicProvince.576145
,0,136.50955301615087,-20.76309851097973,GA.GeologicProvince.468265
,0,132.08744551785358,-15.371742211328623,GA.GeologicProvince.557149
,0,135.85936431875962,-19.24465742382445,GA.GeologicProvince.468269
,0,141.5475873203308,-27.32086281756929,GA.GeologicProvince.529801
Cadia Hill-Cadia Quarry,1,148.9929748337049,-33.437257661578286,
,0,130.0294005127482,-29.848267748437955,GA.GeologicProvince.22115
,0,138.90216159540182,-25.758603350944693,GA.GeologicProvince.20489
,0,126.4567212545194,-23.771780504345816,GA.GeologicProvince.575999
,0,143.2534811228887,-24.440199374771453,GA.GeologicProvince.529801
,0,148.86103149326888,-22.69585815638661,GA.GeologicProvince.449962
Calgoa,1,152.18188110435918,-25.852194413081207,
,0,136.82270855474516,-23.42200494958889,GA.GeologicProvince.468269
,0,116.81805106769217,-27.06923894922305,GA.GeologicProvince.466901
,0,134.54422930557553,-26.34990232694666,GA.GeologicProvince.466901
,0,129.16234111940565,-30.678801720351903,GA.GeologicProvince.22115
,0,134.7378602963903,-21.622934437469446,GA.GeologicProvince.468269
Kingswood,1,148.02926222727567,-32.37819039785966,
,0,136.57839424553052,-25.62129909069874,GA.GeologicProvince.529549
,0,134.4837981452152,-31.664104132437974,GA.GeologicProvince.575915
,0,134.9472220645177,-28.5710781183748,GA.GeologicProvince.529302
,0,142.80457232270294,-19.873246580144887,GA.GeologicProvince.529302
Mount Cannindah,1,151.27323173878986,-24.655060980658117,
,0,125.2901539592316,-24.92206556687257,GA.GeologicProvince.22115
Coppin Gap (Spinifex Ridge),1,120.09872816903916,-20.8742574559476,
,0,147.38773650490478,-29.065584614991447,GA.GeologicProvince.529302
,0,146.0051712043734,-30.483813704240596,GA.GeologicProvince.559178
,0,132.6680291803204,-16.410678578468577,GA.GeologicProvince.22109
Cadia Hill-Cadia Quarry,1,149.00312456901096,-33.453329213340645,
,0,132.1248681150762,-15.38349160571259,GA.GeologicProvince.468269
,0,127.98681461771676,-14.881762227461882,GA.GeologicProvince.467107
,0,129.58041162214354,-15.974937858539176,GA.GeologicProvince.468269
,0,149.9667450375844,-31.52073958373157,GA.GeologicProvince.27354
Mandamah,1,147.32977787717678,-34.165183150869545,
,0,140.28027747984598,-23.419177170298585,GA.GeologicProvince.559194
Mount Vista,1,147.87328404141894,-20.56251926137072,
,0,143.6599535364303,-28.690805909967445,GA.GeologicProvince.529801
,0,128.23986184468507,-21.30681005180792,GA.GeologicProvince.467255
Woolshed,1,147.45804369294967,-34.300977869681375,
,0,131.00981956474612,-18.50304520703293,GA.GeologicProvince.22109
,0,130.5385936107347,-25.276489975072664,GA.GeologicProvince.22078
,0,131.50920841945825,-20.662022606741697,GA.GeologicProvince.467256
,0,135.91440666918226,-29.72965887716209,GA.GeologicProvince.40671
Moonmera,1,150.3703255449643,-23.60332304869165,
,0,127.5546556843669,-23.657093575093207,GA.GeologicProvince.466901
,0,142.61823198271057,-27.76801517457661,GA.GeologicProvince.529302
,0,131.02131396870055,-18.9746440312097,GA.GeologicProvince.468269
Endeavour 43 (E43),1,147.5213107332719,-33.73594497462645,
,0,144.38054820978968,-25.77947577656138,GA.GeologicProvince.529801
Racecourse (Bushranger),1,149.68736790381752,-33.84033424529196,
Dairy Hill,1,148.84155643702326,-33.24097058352514,
,0,137.59034608038857,-27.116349062798125,GA.GeologicProvince.529302
,0,140.79804105290296,-26.986797794163667,GA.GeologicProvince.529511
,0,145.66170532653211,-22.728789440008747,GA.GeologicProvince.529302
,0,142.06066462912523,-25.807704805680327,GA.GeologicProvince.529801
,0,121.3689780446918,-23.01103460325241,GA.GeologicProvince.576145
,0,136.88222355887797,-23.820743764948613,GA.GeologicProvince.529302
Moonmera,1,150.37676885361074,-23.551344311942007,
,0,145.07715140466965,-28.49448697339361,GA.GeologicProvince.529302
,0,141.86510099879507,-27.275743760339157,GA.GeologicProvince.529551
Thursdays Gossan-Junction Reef (Victor 1 and Victor 2),1,142.61237874487475,-37.60779641519592,
,0,124.07333080715487,-24.53426088310267,GA.GeologicProvince.466902
,0,138.01983612262106,-20.14759113666456,GA.GeologicProvince.468269
,0,142.92154041686717,-28.60837001641442,GA.GeologicProvince.529302
,0,141.39186136685387,-20.408144905915016,GA.GeologicProvince.559204
,0,149.03358206234046,-30.44998936657814,GA.GeologicProvince.27354
Dogwood,1,148.00282356914576,-37.55176850413125,
,0,142.54475091871936,-22.179713682466826,GA.GeologicProvince.550790
,0,130.9425120308451,-17.16169849168458,GA.GeologicProvince.467208
,0,125.75368110682454,-19.50465842606834,GA.GeologicProvince.468269
,0,144.1350411169033,-14.539541046451085,GA.GeologicProvince.20457
,0,149.78425499763696,-25.692330905512065,GA.GeologicProvince.20489
,0,126.22978922973635,-25.725464493933902,GA.GeologicProvince.467262
,0,126.696520965673,-18.074576088695387,GA.GeologicProvince.467107
,0,137.31326003759074,-22.340664436949744,GA.GeologicProvince.364771
,0,141.08333592897694,-28.641393689149396,GA.GeologicProvince.529801
,0,138.19711330830276,-22.15290901145129,GA.GeologicProvince.468269
,0,147.05282473094357,-27.0288055883166,GA.GeologicProvince.27354
,0,146.29600393713213,-24.878324397940112,GA.GeologicProvince.20489
,0,141.97597968516286,-26.447317303568244,GA.GeologicProvince.20489
,0,143.94124770734285,-26.79334649076021,GA.GeologicProvince.20489
,0,127.20393290135308,-22.925979144427306,GA.GeologicProvince.468269
Ferndale,1,149.10533301809068,-33.52277231190167,
,0,143.3955235712419,-30.155541508582527,GA.GeologicProvince.529801
,0,140.23161475572414,-29.61547417341197,GA.GeologicProvince.530359
,0,133.0647910062886,-28.027518039381366,GA.GeologicProvince.22115
